security_no,symbol,isin,isin_derived,isin_matches_derived,name_en,name_he,symbol_he,sub_type,issuer_id,yahoo_ticker
2310381,MZIS.B52,IL0023103810,IL0023103810,True,MIZ TF ISSU B52,מז טפ הנפק 52,מזהנ.ק52,Corporate Bonds,231,MZIS-B52.TA
2310464,MZIS.B61,IL0023104644,IL0023104644,True,MIZ TF ISSU B61,מז טפ הנפ אגח61,מזהנ.ק61,Corporate Bonds,231,MZIS-B61.TA
2310498,MZIS.B62,IL0023104982,IL0023104982,True,MIZ TF ISSU B62,מז טפ הנ אגח 62,מזהנ.ק62,Corporate Bonds,231,MZIS-B62.TA
2310548,MZIS.B63,IL0023105484,IL0023105484,True,MIZ TF ISSU B63,מז טפ הנ אגח 63,מזהנ.ק63,Corporate Bonds,231,MZIS-B63.TA
2310555,MZIS.B64,IL0023105559,IL0023105559,True,MIZ TF ISSU B64,מז טפ הנ אגח 64,מזהנ.ק64,Corporate Bonds,231,MZIS-B64.TA
232017,ISRA,IL0002320179,IL0002320179,True,ISRAMCO PU,ישראמקו יהש,ישרמק,Participating unit ,232,ISRA.TA
2320224,ISRA.B2,IL0023202240,IL0023202240,True,ISRAMCO B2,ישראמקו אגח ב,ישרמק.ק2,Corporate Bonds,232,ISRA-B2.TA
2320232,ISRA.B3,IL0023202323,IL0023202323,True,ISRAMCO B3,ישראמקו אגח ג,ישרמק.ק3,Corporate Bonds,232,ISRA-B3.TA
235010,GOHO,IL0002350101,IL0002350101,True,GOLDEN HOUSE,בית הזהב,בזהב,Shares,235,GOHO.TA
2350130,GOHO.B4,IL0023501302,IL0023501302,True,GOLDEN HOUSE B4,בית הזהב אגח ד,בזהב.ק4,Corporate Bonds,235,GOHO-B4.TA
2380053,MMAN.B3,IL0023800530,IL0023800530,True,MAMAN B3,ממן אגח ג,ממן.ק3,Corporate Bonds,238,MMAN-B3.TA
249011,SEMG,IL0002490113,IL0002490113,True,SEACH MEDICAL,שיח מדיקל,שיח,Shares,249,SEMG.TA
2510170,ASPR.B9,IL0025101705,IL0025101705,True,ASHTROM PR B9,אשטרום נכ אגח 9,אשנכ.ק9,Corporate Bonds,251,ASPR-B9.TA
2510204,ASPR.B10,IL0025102042,IL0025102042,True,ASHTROM PR B10,אשטרום נכ אגח10,אשנכ.ק10,Corporate Bonds,251,ASPR-B10.TA
2510238,ASPR.B11,IL0025102380,IL0025102380,True,ASHTROM PR B11,אשטרום נכ אגח11,אשנכ.ק11,Corporate Bonds,251,ASPR-B11.TA
2510279,ASPR.B12,IL0025102794,IL0025102794,True,ASHTROM PRO B12,אשטרום נכ אגח12,אשנכ.ק12,Corporate Bonds,251,ASPR-B12.TA
2510303,ASPR.B13,IL0025103032,IL0025103032,True,ASHTROM PRO B13,אשטרום נכ אגח13,אשנכ.ק13,Corporate Bonds,251,ASPR-B13.TA
256016,FORTY,IL0002560162,IL0002560162,True,FORMULA,פורמולה מערכות,פרמלה,Shares,256,FORTY.TA
2560209,FORTY.B3,IL0025602090,IL0025602090,True,FORMULA B3,פורמולה אגח ג,פרמלה.ק3,Corporate Bonds,256,FORTY-B3.TA
257014,MRHL,IL0002570146,IL0002570146,True,MERCHAVIA HOLD,מרחביה אחזקות,מראח,Shares,257,MRHL.TA
258012,TDRN,IL0002580129,IL0002580129,True,TADIRAN GROUP,תדיראן גרופ,תדראן,Shares,258,TDRN.TA
2580132,TDRN.B3,IL0025801320,IL0025801320,True,TADIRAN GROU B3,תדיראן גרו אגח3,תדראן.ק3,Corporate Bonds,258,TDRN-B3.TA
2590248,ORL,IL0025902482,IL0025902482,True,BAZAN,בזן,בזן,Shares,259,ORL.TA
2590511,BAZN.B10,IL0025905113,IL0025905113,True,BAZAN B10,בזן אגח י,בזן.ק10,Corporate Bonds,259,BAZN-B10.TA
2590578,BZN.B12,IL0025905782,IL0025905782,True,BAZAN B12,בזן אגח יב,בזן.ק12,Corporate Bonds,259,BZN-B12.TA
266015,ROBO,IL0002660152,IL0002660152,True,ROBOGROUP,רובוגרופ,רבגפ,Shares,266,ROBO.TA
273011,NICE,IL0002730112,IL0002730112,True,NICE,נייס,נייס,Shares,273,NICE.TA
278010,WILK,IL0002780109,IL0002780109,True,WILK,וילק,וילק,Shares,278,WILK.TA
280016,CAST,IL0002800162,IL0002800162,True,CASTRO,קסטרו,קסטרו,Shares,280,CAST.TA
281014,ICL,IL0002810146,IL0002810146,True,ICL,איי.סי.אל,איסל,Shares,281,ICL.TA
2810331,ICL.B6-I,IL0028103310,IL0028103310,True,ICL B6-I,אייסיאל אגחו-רמ,איס.ק6רמ,Corporate Bonds TASE UP,281,ICL-B6-I.TA
2810372,ICL.B7,IL0028103724,IL0028103724,True,ICL B7,אייסיאל אגח ז,איסל.ק7,Corporate Bonds,281,ICL-B7.TA
282012,IMCO,IL0002820129,IL0002820129,True,IMCO,אימקו,אמקו,Shares,282,IMCO.TA
286013,BRAN,IL0002860133,IL0002860133,True,BARAN,ברן,ברן,Shares,286,BRAN.TA
288019,SCOP,IL0002880198,IL0002880198,True,SCOPE,סקופ,סקופ,Shares,288,SCOP.TA
290023,TUZA,IL0002900236,IL0002900236,True,TEUZA,תעוזה,תעוזה,Shares,290,TUZA.TA
297010,AVRT,IL0002970106,IL0002970106,True,AVROT,אברות,אברות,Shares,297,AVRT.TA
299016,RSEL,IL0002990161,IL0002990161,True,RSL,אראסאל,רסל,Shares,299,RSEL.TA
312017,ASHO,IL0003120172,IL0003120172,True,ASHOT,עשות,עשות,Shares,312,ASHO.TA
313015,ASGR,IL0003130155,IL0003130155,True,ASPEN GROUP,אספן גרופ,אסגר,Shares,313,ASGR.TA
3130390,ASGR.B8,IL0031303907,IL0031303907,True,ASPEN GROUP B8,אספן גרופ אגח ח,אסגר.ק8,Corporate Bonds,313,ASGR-B8.TA
3130424,ASGR.B9,IL0031304244,IL0031304244,True,ASPEN GROUP B9,אספן גרופ אגח ט,אסגר.ק9,Corporate Bonds,313,ASGR-B9.TA
314013,DANE,IL0003140139,IL0003140139,True,DANEL,דנאל,דנאל,Shares,314,DANE.TA
315010,FBRT,IL0003150104,IL0003150104,True,FMS,פמס,פמס,Shares,315,FBRT.TA
3180361,LDR.B8-I,IL0031803617,IL0031803617,True,LEADER B8-I,לידר אגח ח- רמ,ליד.ק8רמ,Corporate Bonds TASE UP,318,LDR-B8-I.TA
323014,MLSR,IL0003230146,IL0003230146,True,MELISRON,מליסרון,מלסרן,Shares,323,MLSR.TA
3230265,MLSR.B16,IL0032302650,IL0032302650,True,MELIRON B16,מליסרון אגח טז,מלסר.ק16,Corporate Bonds,323,MLSR-B16.TA
3230273,MLSR.B17,IL0032302734,IL0032302734,True,MELISRON B17,מליסרון אגח יז,מלסר.ק17,Corporate Bonds,323,MLSR-B17.TA
3230372,MLSR.B18,IL0032303724,IL0032303724,True,MELISRON B18,מליסרון אגח יח,מלסר.ק18,Corporate Bonds,323,MLSR-B18.TA
3230398,MLSR.B19,IL0032303989,IL0032303989,True,MELISRON B19,מליסרון אגח יט,מלסר.ק19,Corporate Bonds,323,MLSR-B19.TA
3230422,MLSR.B20,IL0032304227,IL0032304227,True,MELISRON B20,מליסרון אגח כ,מלסר.ק20,Corporate Bonds,323,MLSR-B20.TA
328013,PRTC,IL0003280133,IL0003280133,True,PRIORTECH,פריורטק,פרטק,Shares,328,PRTC.TA
338012,CMER,IL0003380123,IL0003380123,True,MER,מר,מר,Shares,338,CMER.TA
341016,SADE,IL0003410169,IL0003410169,True,SADE REAL ESTAT,"שדה נדל""ן",שדהנ,Shares,341,SADE.TA
345017,MDIN,IL0003450173,IL0003450173,True,MODIIN PU,מודיעין יהש,מדע,Participating unit ,345,MDIN.TA
350017,VISN,IL0003500175,IL0003500175,True,VISION SIGMA,ויז'ן סיגמא,ויזן,Shares,350,VISN.TA
351015,HOD,IL0003510158,IL0003510158,True,HOD,חד,חד,Shares,351,HOD.TA
354019,TLSY,IL0003540197,IL0003540197,True,TELSYS,טלסיס,טלסיס,Shares,354,TLSY.TA
363010,ARDM,IL0003630105,IL0003630105,True,AERODROME GROUP,אירודרום קבוצה,ארדמ,Shares,363,ARDM.TA
366013,ARIN,IL0003660136,IL0003660136,True,ARI RAEL ESTATE,ארי נדלן,ארינ,Shares,366,ARIN.TA
3660156,ARIN.B1,IL0036601560,IL0036601560,True,ARI REAL ES B1,ארי נדלן אגח א,ארינ.ק1,Corporate Bonds,366,ARIN-B1.TA
368019,ELWS,IL0003680191,IL0003680191,True,ELECTREON,אלקטריאון,אלוס,Shares,368,ELWS.TA
371013,WLFD,IL0003710139,IL0003710139,True,WILLY FOOD,וילי פוד,ולפוד,Shares,371,WLFD.TA
373019,AURA,IL0003730194,IL0003730194,True,AURA,אאורה,אארה,Shares,373,AURA.TA
3730579,AURA.B16,IL0037305799,IL0037305799,True,AURA B16,אאורה אגח טז,אארה.ק16,Corporate Bonds,373,AURA-B16.TA
382010,PEAX,IL0003820102,IL0003820102,True,PEAX SOLUTIONS,פיקס סולושנז,פקסו,Shares,382,PEAX.TA
383018,AILN,IL0003830184,IL0003830184,True,AXILION,אקסיליון,אילנ,Shares,383,AILN.TA
384016,HAMAT,IL0003840167,IL0003840167,True,HAMAT,חמת,חמת,Shares,384,HAMAT.TA
386011,QNCO,IL0003860116,IL0003860116,True,QUEENCO,קווינקו,קנקו,Shares,386,QNCO.TA
3870169,ALRP.B5,IL0038701699,IL0038701699,True,ALROV PRO B5,אלרוב נדלן אגחה,אלרנ.ק5,Corporate Bonds,387,ALRP-B5.TA
3870185,ALRP.B6,IL0038701855,IL0038701855,True,ALROV PRO B6,אלרוב נדלן אגחו,אלרנ.ק6,Corporate Bonds,387,ALRP-B6.TA
387019,ALRPR,IL0003870198,IL0003870198,True,ALROV PROPERT,אלרוב נדלן,אלרנד,Shares,387,ALRPR.TA
390013,ALHE,IL0003900136,IL0003900136,True,ALONY HETZ,אלוני חץ,אלחץ,Shares,390,ALHE.TA
3900354,ALHE.B9,IL0039003541,IL0039003541,True,ALONY HETS B9,אלוני חץ אגח ט,אלחץ.ק9,Corporate Bonds,390,ALHE-B9.TA
3900362,ALHE.B10,IL0039003624,IL0039003624,True,ALONY HETS B10,אלוני חץ אגח י,אלחץ.ק10,Corporate Bonds,390,ALHE-B10.TA
3900487,ALHE.B11,IL0039004879,IL0039004879,True,ALONY HETS B11,אלוני חץ אגח יא,אלחץ.ק11,Corporate Bonds,390,ALHE-B11.TA
3900495,ALHE.B12,IL0039004952,IL0039004952,True,ALONY HETS B12,אלוני חץ אגח יב,אלחץ.ק12,Corporate Bonds,390,ALHE-B12.TA
393017,RLCO,IL0003930174,IL0003930174,True,RALCO,ראלקו,רלקו,Shares,393,RLCO.TA
394015,RATI,IL0003940157,IL0003940157,True,RATIO PU,רציו יהש,רצו,Participating unit ,394,RATI.TA
397018,THES,IL0003970188,IL0003970188,True,THIRDEYE,עין שלישית,עינש,Shares,397,THES.TA
399014,BRIL,IL0003990145,IL0003990145,True,BRILL,בריל,בריל,Shares,399,BRIL.TA
400010,DUNI,IL0004000100,IL0004000100,True,DUNIEC,דוניץ,דונץ,Shares,400,DUNI.TA
412015,PAYT,IL0004120155,IL0004120155,True,PAYTON,פייטון,פטון,Shares,412,PAYT.TA
413013,AVIA,IL0004130139,IL0004130139,True,AVIATION LINKS,קשרי תעופה,קשרתע,Shares,413,AVIA.TA
416016,VILR,IL0004160169,IL0004160169,True,VILLAR,וילאר,ולאר,Shares,416,VILR.TA
4160164,VILR.B9,IL0041601647,IL0041601647,True,VILLAR B9,וילאר אגח ט,ולאר.ק9,Corporate Bonds,416,VILR-B9.TA
421016,NTGR,IL0004210162,IL0004210162,True,NETANEL GROUP,נתנאל גרופ,נתגר,Shares,421,NTGR.TA
422014,SRAC,IL0004220146,IL0004220146,True,S.R ACCORD,אסאר אקורד,אסאק,Shares,422,SRAC.TA
4220372,SRAC.B2,IL0042203724,IL0042203724,True,S.R ACCORD B2,אסאר אקורד אגחב,אסאק.ק2,Corporate Bonds,422,SRAC-B2.TA
424010,BLITZ,IL0004240102,IL0004240102,True,BLITZ,בליץ,בליץ,Shares,424,BLITZ.TA
425017,SRFT,IL0004250176,IL0004250176,True,SARFATI,צרפתי,צרפת,Shares,425,SRFT.TA
4250270,SRFT.B12,IL0042502703,IL0042502703,True,SARFATI B12,צרפתי אגח יב,צרפת.ק12,Corporate Bonds,425,SRFT-B12.TA
431015,IES,IL0004310152,IL0004310152,True,IES,אייאיאס,איאס,Shares,431,IES.TA
433011,NXTG,IL0004330119,IL0004330119,True,NEXTAGE,נקסטייג',נקטג,Shares,433,NXTG.TA
434019,ISCN,IL0004340191,IL0004340191,True,ISRAEL CANADA,ישראל קנדה,ישקנ,Shares,434,ISCN.TA
4340212,ISCN.B7,IL0043402127,IL0043402127,True,ISRAEL CANAD B7,ישראל קנדה אגחז,ישקנ.ק7,Corporate Bonds,434,ISCN-B7.TA
440016,CRMT,IL0004400169,IL0004400169,True,CARMIT,כרמית,כרמת,Shares,440,CRMT.TA
442012,CISY,IL0004420126,IL0004420126,True,C I SYSTEMS,סיאי,סיאי,Shares,442,CISY.TA
444018,AVIV,IL0004440181,IL0004440181,True,AVIV,אביב בניה,אביב,Shares,444,AVIV.TA
445015,MTRX,IL0004450156,IL0004450156,True,MATRIX,מטריקס,מטרקס,Shares,445,MTRX.TA
448019,GIBUI,IL0004480195,IL0004480195,True,GIBUI HOLDING,גיבוי אחזקות,גיבו,Shares,448,GIBUI.TA
454017,GAGR,IL0004540170,IL0004540170,True,GAON GROUP,גאון קבוצה,גנקב,Shares,454,GAGR.TA
456012,UPSL,IL0004560129,IL0004560129,True,UPSELLON BRANDS,אפסלון ברנדס,אפסל,Shares,456,UPSL.TA
462010,TGTR,IL0004620105,IL0004620105,True,TOGETHER,טוגדר,טגדר,Shares,462,TGTR.TA
473017,LUZN,IL0004730177,IL0004730177,True,LUZON GROUP,לוזון קבוצה,לוזנ,Shares,473,LUZN.TA
4730180,LUZN.C9,IL0047301804,IL0047301804,True,LUZON GROUP C9,לוזון קב אג ט,לוזנ.ה9,Convertible Bonds,473,LUZN-C9.TA
475020,NWMD,IL0004750209,IL0004750209,True,NEWMED ENERG PU,ניו-מד אנרג יהש,נומד,Participating unit ,475,NWMD.TA
485011,BONS,IL0004850116,IL0004850116,True,BONUS BIOGROUP,בונוס ביוגרופ,בונס,Shares,485,BONS.TA
486027,YBOX,IL0004860271,IL0004860271,True,YBOX,וויי בוקס,ובקס,Shares,486,YBOX.TA
494013,MIA,IL0004940131,IL0004940131,True,MIA DYNAMICS,מיה דיינמיקס,מיה,Shares,494,MIA.TA
5010129,ECP,IL0050101299,IL0050101299,True,ELECTRA CO PR,אלקטרה צריכה,אמצ,Shares,501,ECP.TA
5010335,EFP.B1,IL0050103352,IL0050103352,True,ELECTRA CO B1,אלקטרה צר אגח א,אמצ.ק1,Corporate Bonds,501,EFP-B1.TA
506022,GIVO,IL0005060228,IL0005060228,True,GIVOT PU,גבעות יהש,גבעות,Participating unit ,506,GIVO.TA
507012,CMDR,IL0005070128,IL0005070128,True,COMPUTER DIRECT,מיחשוב ישר קב,מחשר,Shares,507,CMDR.TA
522011,KAFR,IL0005220111,IL0005220111,True,KAFRIT,כפרית,כפרת,Shares,522,KAFR.TA
526012,RAVD,IL0005260125,IL0005260125,True,RAVAD,רבד,רבד,Shares,526,RAVD.TA
530014,BIRM,IL0005300145,IL0005300145,True,BIRMAN,בירמן,ברמן,Shares,530,BIRM.TA
531012,BOTI,IL0005310128,IL0005310128,True,BONEI TICHON,בוני תיכון,בנתכ,Shares,531,BOTI.TA
532010,GSFI,IL0005320101,IL0005320101,True,GAN SHMUEL,גן שמואל,גנשמ,Shares,532,GSFI.TA
536011,BRND,IL0005360115,IL0005360115,True,BRAND,ברנד,ברנד,Shares,536,BRND.TA
539015,ROTS,IL0005390153,IL0005390153,True,ROTSHTEIN,רוטשטיין,רשטן,Shares,539,ROTS.TA
5390273,ROTS.B10,IL0053902735,IL0053902735,True,ROTSHTEIN B10,רוטשטיין אגח י,רשטן.ק10,Corporate Bonds,539,ROTS-B10.TA
543017,KNFM,IL0005430173,IL0005430173,True,KNAFAIM,כנפיים,כנפים,Shares,543,KNFM.TA
544015,MYDS,IL0005440156,IL0005440156,True,MYDAS,מידאס,מדאס,Shares,544,MYDS.TA
5440284,MYDS.B4,IL0054402842,IL0054402842,True,MYDAS B4,מידאס אגח ד,מדאס.ק4,Corporate Bonds,544,MYDS-B4.TA
550012,STG,IL0005500124,IL0005500124,True,STG,אסטיגי,סטג,Shares,550,STG.TA
5660063,MMHD.B3,IL0056600633,IL0056600633,True,MENORA MIV B3,מנורה מב אגח ג,ממהח.ק3,Corporate Bonds,566,MMHD-B3.TA
566018,MMHD,IL0005660183,IL0005660183,True,MENORA MIV HLD,מנורה מב החז,ממהח,Shares,566,MMHD.TA
573014,LEVI,IL0005730143,IL0005730143,True,LEVINSTEIN ENG,לוינשטין הנדסה,לשטן,Shares,573,LEVI.TA
576017,ILCO,IL0005760173,IL0005760173,True,ISRAEL CORP,חברה לישראל,חל,Shares,576,ILCO.TA
5760251,ILC.B12,IL0057602513,IL0057602513,True,ISRAEL COR B12,חברהלישראלאגח12,חל.ק12,Corporate Bonds,576,ILC-B12.TA
5760269,ILC.B13,IL0057602695,IL0057602695,True,ISRAEL COR B13,חברהלישראלאגח13,חל.ק13,Corporate Bonds,576,ILC-B13.TA
5760301,ILC.B14,IL0057603016,IL0057603016,True,ISRAEL COR B14,חברהלישראלאגח14,חל.ק14,Corporate Bonds,576,ILC-B14.TA
5760327,ILC.B15,IL0057603271,IL0057603271,True,ISRAEL COR B15,חברהלישראלאגח15,חל.ק15,Corporate Bonds,576,ILC-B15.TA
578013,AFHL,IL0005780130,IL0005780130,True,AFCON HOLD,אפקון החזקות,אפהח,Shares,578,AFHL.TA
5780168,AFHL.B4,IL0057801685,IL0057801685,True,AFCON HOLD B4,אפקון החז אגח ד,אפהח.ק4,Corporate Bonds,578,AFHL-B4.TA
584011,LBTL,IL0005840116,IL0005840116,True,LIBENTAL,ליבנטל,לבטל,Shares,584,LBTL.TA
5850110,HARL.B1,IL0058501102,IL0058501102,True,HAREL INVST B1,הראל השק אגח א,הראל.ק1,Corporate Bonds,585,HARL-B1.TA
585018,HARL,IL0005850180,IL0005850180,True,HAREL,הראל השקעות,הראל,Shares,585,HARL.TA
587014,ARYT,IL0005870147,IL0005870147,True,ARYT,ארית תעשיות,ארית,Shares,587,ARYT.TA
589010,EMDV,IL0005890103,IL0005890103,True,EMILIA DEVEL,אמיליה פיתוח,אמפת,Shares,589,EMDV.TA
593038,FIBI,IL0005930388,IL0005930388,True,FIBI BANK,בינלאומי,בנלמ,Shares,593,FIBI.TA
6000186,EL.L29-I,IL0060001869,IL0060001869,True,LINKED 2029-I,חשמל צמוד2029רמ,חש29צ.רמ,Corporate Bonds TASE UP,600,EL-L29-I.TA
6000210,ELEC.B27,IL0060002107,IL0060002107,True,ELECTRIC CO B27,חשמל אגח 27,חשמל.ק27,Corporate Bonds,600,ELEC-B27.TA
6000244,EL.D28-I,IL0060002446,IL0060002446,True,EL DOLAR2028-I,חשמל דולר2028רמ,חש28ד.רמ,Corporate Bonds TASE UP,600,EL-D28-I.TA
6000285,ELEC.B31,IL0060002859,IL0060002859,True,ELECTRIC CO B31,חשמל אגח 31,חשמל.ק31,Corporate Bonds,600,ELEC-B31.TA
6000384,ELEC.B32,IL0060003840,IL0060003840,True,ELECTRIC CO B32,חשמל אגח 32,חשמל.ק32,Corporate Bonds,600,ELEC-B32.TA
6000392,ELEC.B33,IL0060003923,IL0060003923,True,ELECTRIC CO B33,חשמל אגח 33,חשמל.ק33,Corporate Bonds,600,ELEC-B33.TA
6000400,EL.D32-I,IL0060004004,IL0060004004,True,EL DOLAR 2032-I,חשמל דולר2032רמ,חש32ד.רמ,Corporate Bonds TASE UP,600,EL-D32-I.TA
6040398,LUM.B402,IL0060403982,IL0060403982,True,LEUMI B 402,לאומי התח נד402,לאמ.ק402,Corporate Bonds,604,LUM-B402.TA
6040539,LUM.B182,IL0060405391,IL0060405391,True,LEUMI B182,לאומי אגח 182,לאמ.ק182,Corporate Bonds,604,LUM-B182.TA
6040547,LUM.B183,IL0060405474,IL0060405474,True,LEUMI B183,לאומי אגח 183,לאמ.ק183,Corporate Bonds,604,LUM-B183.TA
6040604,LUM.B184,IL0060406043,IL0060406043,True,LEUMI B184,לאומי אגח 184,לאמ.ק184,Corporate Bonds,604,LUM-B184.TA
6040620,LUM.B405,IL0060406209,IL0060406209,True,LEUMI B405,לאומי התח נד405,לאמ.ק405,Corporate Bonds,604,LUM-B405.TA
6040679,LUM.I-33,IL0060406795,IL0060406795,True,LEUMI I-$2033,לאומי 2033 $203,לאמ.33רמ,Corporate Bonds TASE UP,604,LUM-I-33.TA
6040687,LUM.I-27,IL0060406878,IL0060406878,True,LEUMI I-$2027,לאומי$ 2027בכ ר,לאמ.27רמ,Corporate Bonds TASE UP,604,LUM-I-27.TA
604611,LUMI,IL0006046119,IL0006046119,True,LEUMI,לאומי,לאומי,Shares,604,LUMI.TA
612010,ILDC,IL0006120104,IL0006120104,True,LAND DEV,הכשרת הישוב,הכשרה,Shares,612,ILDC.TA
6120224,ILDC.B21,IL0061202243,IL0061202243,True,LAND DEV B21,הכשרת ישוב אג21,הכשר.ק21,Corporate Bonds,612,ILDC-B21.TA
6120240,ILDC.B22,IL0061202409,IL0061202409,True,LAND DEV B22,הכשרת ישוב אג22,הכשר.ק22,Corporate Bonds,612,ILDC-B22.TA
6120323,ILDC.B23,IL0061203233,IL0061203233,True,LAND DEV B23,הכשרת ישוב אג23,הכשר.ק23,Corporate Bonds,612,ILDC-B23.TA
6130199,ISRS.B14,IL0061301995,IL0061301995,True,ISRAS B14,ישרס אגח יד,ישרס.ק14,Corporate Bonds,613,ISRS-B14.TA
6130207,ISRS.B15,IL0061302076,IL0061302076,True,ISRAS B15,ישרס אגח טו,ישרס.ק15,Corporate Bonds,613,ISRS-B15.TA
6130223,ISRS.B16,IL0061302233,IL0061302233,True,ISRAS B16,ישרס אגח טז,ישרס.ק16,Corporate Bonds,613,ISRS-B16.TA
6130280,ISRS.B18,IL0061302803,IL0061302803,True,ISRAS B18,ישרס אגח יח,ישרס.ק18,Corporate Bonds,613,ISRS-B18.TA
613034,ISRS,IL0006130343,IL0006130343,True,ISRAS,ישרס,ישרס,Shares,613,ISRS.TA
6130348,IRS.B19,IL0061303488,IL0061303488,True,ISRAS B19,ישרס אגח יט,ישרס.ק19,Corporate Bonds,613,IRS-B19.TA
621011,KRUR,IL0006210111,IL0006210111,True,KERUR,קרור,קרור,Shares,621,KRUR.TA
625012,ALBA,IL0006250125,IL0006250125,True,ALBAAD,עלבד,עלבד,Shares,625,ALBA.TA
6270144,DELG.B1,IL0062701441,IL0062701441,True,DELTA GALIL B1,דלתא גליל אגח א,דלתג.ק1,Corporate Bonds,627,DELG-B1.TA
6270193,DELG.B6,IL0062701938,IL0062701938,True,DELTA GALIL B6,דלתא גליל אגח ו,דלתג.ק6,Corporate Bonds,627,DELG-B6.TA
627034,DELG,IL0006270347,IL0006270347,True,DELTA GALIL,דלתא גליל,דלתג,Shares,627,DELG.TA
629014,TEVA,IL0006290147,IL0006290147,True,TEVA,טבע,טבע,Shares,629,TEVA.TA
634030,SMNR,IL0006340306,IL0006340306,True,SHEMEN ESTATE,שמן נדלן,שמנד,Shares,634,SMNR.TA
639013,DISI,IL0006390137,IL0006390137,True,DISCOUNT INV,דיסקונט השקעות,דסקש,Shares,639,DISI.TA
6390348,DISI.B10,IL0063903483,IL0063903483,True,DISCOUNT IN B10,דיסק השק אגח י,דסקש.ק10,Corporate Bonds,639,DISI-B10.TA
6390405,DISI.B11,IL0063904051,IL0063904051,True,DISCOUNT IN B11,דיסק השק אגח יא,דסקש.ק11,Corporate Bonds,639,DISI-B11.TA
642017,LAPD,IL0006420173,IL0006420173,True,LAPIDOTH CAP.,לפידות קפיטל,לפדת,Shares,642,LAPD.TA
643015,NFTA,IL0006430156,IL0006430156,True,NAPHTHA,נפטא,נפטא,Shares,643,NFTA.TA
644013,PLRM,IL0006440130,IL0006440130,True,PALRAM,פלרם,פלרם,Shares,644,PLRM.TA
654012,AMAN,IL0006540129,IL0006540129,True,AMANET,אמנת,אמנת,Shares,654,AMAN.TA
660019,NISA,IL0006600196,IL0006600196,True,NISSAN,ניסן,ניסן,Shares,660,NISA.TA
6620470,POL.I1,IL0066204707,IL0066204707,True,POALIM $ 1-I,פועלים 1COCOרמ$,פעל.1רמ,Corporate Bonds TASE UP,662,POL-I1.TA
6620488,PLI.B100,IL0066204889,IL0066204889,True,POALIM B100,פועלים אגח 100,פעל.ק100,Corporate Bonds,662,PLI-B100.TA
6620496,PLI.B200,IL0066204962,IL0066204962,True,POALIM B200,פועלים אגח 200,פעל.ק200,Corporate Bonds,662,PLI-B200.TA
6620553,POLI.B6,IL0066205530,IL0066205530,True,POALIM B6,פועלים התח נד ו,פעלים.ק6,Corporate Bonds,662,POLI-B6.TA
662577,POLI,IL0006625771,IL0006625771,True,POALIM,פועלים,פעלים,Shares,662,POLI.TA
666016,LUZC,IL0006660166,IL0006660166,True,LUZON CREDIT,לוזון אשראי,לוזא,Shares,666,LUZC.TA
673012,RAYG,IL0006730126,IL0006730126,True,RAY TLV GROUP,ריי טי אל וי,רטאל,Shares,673,RAYG.TA
675017,AVER,IL0006750173,IL0006750173,True,AVERBUCH,אברבוך,אברבך,Shares,675,AVER.TA
686014,MEDN,IL0006860147,IL0006860147,True,MEHADRIN,מהדרין,מהדרן,Shares,686,MEDN.TA
691212,DSCT,IL0006912120,IL0006912120,True,DISCOUNT,דיסקונט א,דסקנט,Shares,691,DSCT.TA
6940233,ELCO.B13,IL0069402332,IL0069402332,True,ELCO B13,אלקו אגח יג,אלקו.ק13,Corporate Bonds,694,ELCO-B13.TA
694034,ELCO,IL0006940345,IL0006940345,True,ELCO,אלקו,אלקו,Shares,694,ELCO.TA
695437,MZTF,IL0006954379,IL0006954379,True,MIZRAHI TEFAHOT,מזרחי טפחות,מזטפ,Shares,695,MZTF.TA
699017,PTBL,IL0006990175,IL0006990175,True,PROPERT & BUIL,נכסים ובנין,נכסבנ,Shares,699,PTBL.TA
704015,EXPO,IL0007040152,IL0007040152,True,EXPORT INV,יצוא,יצוא,Shares,704,EXPO.TA
715011,AZRM,IL0007150118,IL0007150118,True,AZORIM,אזורים,אזרם,Shares,715,AZRM.TA
7150410,AZRM.B13,IL0071504109,IL0071504109,True,AZORIM B13,אזורים אגח 13,אזרם.ק13,Corporate Bonds,715,AZRM-B13.TA
7150444,AZRM.B14,IL0071504448,IL0071504448,True,AZORIM B14,אזורים אגח 14,אזרם.ק14,Corporate Bonds,715,AZRM-B14.TA
